D4  1 1 
2.840440e-04 2.958351e-04 3.213767e-04 
D4  4 5 
1.417800e-01 1.228900e-01 1.063600e-01 9.177000e-02 7.898000e-02 6.777800e-02 
5.797800e-02 4.941200e-02 4.194700e-02 3.549000e-02 2.986000e-02 2.500200e-02 
2.079500e-02 1.720500e-02 1.412800e-02 1.149900e-02 9.282300e-03 7.412400e-03 
5.846500e-03 4.546000e-03 3.473900e-03 2.603500e-03 1.900200e-03 1.339350e-03 
1.062380e-03 8.364500e-04 6.521300e-04 5.001100e-04 3.748120e-04 2.706900e-04 
1.846070e-04 1.134230e-04 5.506550e-05 8.707300e-06 -2.608312e-05 -4.768156e-05 
-5.207533e-05 -5.146451e-05 -4.589753e-05 -3.693887e-05 -2.247956e-05 6.913200e-08 
3.572002e-05 9.615000e-05 2.205000e-04 
D4  4 6 
0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
0.000000e+00 0.000000e+00 0.000000e+00 
D4  5 1 
4.192800e-02 3.863800e-02 3.546500e-02 3.242500e-02 2.953600e-02 2.681600e-02 
2.424460e-02 2.183990e-02 1.957620e-02 1.748450e-02 1.552600e-02 1.370808e-02 
1.201744e-02 1.045905e-02 9.017710e-03 7.693700e-03 6.484860e-03 5.385420e-03 
4.393120e-03 3.508280e-03 2.727890e-03 2.054690e-03 1.485110e-03 1.017830e-03 
7.853900e-04 5.980300e-04 4.492900e-04 3.316500e-04 2.403600e-04 1.702500e-04 
1.177600e-04 7.929000e-05 5.185000e-05 3.310000e-05 2.076100e-05 1.304200e-05 
1.065000e-05 8.293000e-06 6.990800e-06 6.036100e-06 5.150100e-06 4.295800e-06 
3.430530e-06 2.505640e-06 1.446473e-06 
D4  5 2 
1.360500e-01 1.209500e-01 1.074200e-01 9.531000e-02 8.451000e-02 7.488000e-02 
6.628000e-02 5.862000e-02 5.177000e-02 4.571000e-02 4.028000e-02 3.545000e-02 
3.112200e-02 2.730100e-02 2.386400e-02 2.080100e-02 1.807800e-02 1.563900e-02 
1.345700e-02 1.150500e-02 9.757000e-03 8.199000e-03 6.806000e-03 5.565000e-03 
4.889000e-03 4.297000e-03 3.780000e-03 3.324000e-03 2.924900e-03 2.573300e-03 
2.266900e-03 1.999100e-03 1.767600e-03 1.571400e-03 1.408400e-03 1.280600e-03 
1.235390e-03 1.190280e-03 1.167200e-03 1.155700e-03 1.149820e-03 1.153600e-03 
1.170045e-03 1.210202e-03 1.305135e-03 
D4  5 3 
4.207000e-02 3.745000e-02 3.328000e-02 2.951000e-02 2.611000e-02 2.306600e-02 
2.033800e-02 1.789000e-02 1.570800e-02 1.377200e-02 1.204300e-02 1.050600e-02 
9.138000e-03 7.935000e-03 6.864000e-03 5.917000e-03 5.082000e-03 4.345000e-03 
3.693000e-03 3.119000e-03 2.613000e-03 2.170200e-03 1.780600e-03 1.440300e-03 
1.257800e-03 1.099500e-03 9.627000e-04 8.431000e-04 7.393000e-04 6.485000e-04 
5.698000e-04 5.016000e-04 4.429400e-04 3.933500e-04 3.523900e-04 3.202100e-04 
3.088200e-04 2.974500e-04 2.919200e-04 2.888340e-04 2.874610e-04 2.884020e-04 
2.925620e-04 3.025510e-04 3.262838e-04 
D4  5 4 
4.030000e-02 3.574000e-02 3.163000e-02 2.793000e-02 2.459500e-02 2.161000e-02 
1.894500e-02 1.656100e-02 1.444400e-02 1.257100e-02 1.090700e-02 9.436000e-03 
8.133000e-03 6.996000e-03 5.991000e-03 5.111000e-03 4.343000e-03 3.674000e-03 
3.090000e-03 2.582900e-03 2.144500e-03 1.767300e-03 1.442700e-03 1.165400e-03 
1.019500e-03 8.947000e-04 7.882000e-04 6.962000e-04 6.171000e-04 5.487000e-04 
4.898000e-04 4.390600e-04 3.957000e-04 3.591500e-04 3.291400e-04 3.057800e-04 
2.976500e-04 2.897970e-04 2.862700e-04 2.846230e-04 2.844840e-04 2.864520e-04 
2.914320e-04 3.020254e-04 3.261419e-04 
D4  5 5 
1.492600e-01 1.296000e-01 1.122000e-01 9.691000e-02 8.349000e-02 7.174000e-02 
6.143500e-02 5.243400e-02 4.456800e-02 3.777200e-02 3.184100e-02 2.671900e-02 
2.228100e-02 1.848400e-02 1.523000e-02 1.244400e-02 1.009400e-02 8.107800e-03 
6.441900e-03 5.054700e-03 3.908700e-03 2.974200e-03 2.215900e-03 1.609660e-03 
1.306780e-03 1.059780e-03 8.575900e-04 6.898600e-04 5.510340e-04 4.351430e-04 
3.389250e-04 2.592250e-04 1.936931e-04 1.416573e-04 1.028949e-04 7.924755e-05 
7.480411e-05 7.633523e-05 8.335233e-05 9.420105e-05 1.114004e-04 1.379001e-04 
1.794000e-04 2.490000e-04 3.904000e-04 
D4  5 6 
0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
0.000000e+00 0.000000e+00 0.000000e+00 
D4  6 1 
4.692100e-02 4.283700e-02 3.897100e-02 3.532300e-02 3.191200e-02 2.871680e-02 
2.575910e-02 2.300750e-02 2.045690e-02 1.811894e-02 1.596487e-02 1.397245e-02 
1.214844e-02 1.048800e-02 8.961800e-03 7.579200e-03 6.331000e-03 5.209240e-03 
4.209690e-03 3.328560e-03 2.560720e-03 1.907860e-03 1.363300e-03 9.230900e-04 
7.069300e-04 5.344700e-04 3.988800e-04 2.927400e-04 2.111500e-04 1.491300e-04 
1.031200e-04 6.973000e-05 4.611000e-05 3.006000e-05 1.949500e-05 1.279300e-05 
1.066000e-05 8.491000e-06 7.246900e-06 6.305300e-06 5.405800e-06 4.517450e-06 
3.602660e-06 2.617567e-06 1.494020e-06 
D4  6 2 
1.448400e-01 1.287000e-01 1.142400e-01 1.013000e-01 8.977000e-02 7.948000e-02 
7.029000e-02 6.210000e-02 5.480000e-02 4.833000e-02 4.254000e-02 3.737000e-02 
3.276000e-02 2.869000e-02 2.504000e-02 2.178600e-02 1.890100e-02 1.631800e-02 
1.401000e-02 1.195300e-02 1.011600e-02 8.483000e-03 7.031000e-03 5.741000e-03 
5.042000e-03 4.431000e-03 3.898000e-03 3.430000e-03 3.021200e-03 2.661400e-03 
2.346900e-03 2.074000e-03 1.838300e-03 1.637700e-03 1.469800e-03 1.336500e-03 
1.288630e-03 1.240130e-03 1.214660e-03 1.200380e-03 1.191610e-03 1.192370e-03 
1.205664e-03 1.241502e-03 1.330920e-03 
D4  6 3 
4.609000e-02 4.097000e-02 3.632000e-02 3.214000e-02 2.838000e-02 2.502000e-02 
2.200300e-02 1.930600e-02 1.690900e-02 1.478600e-02 1.289400e-02 1.121500e-02 
9.726000e-03 8.420000e-03 7.260000e-03 6.238000e-03 5.341000e-03 4.551000e-03 
3.856000e-03 3.247000e-03 2.713000e-03 2.246100e-03 1.839600e-03 1.485100e-03 
1.296000e-03 1.132700e-03 9.919000e-04 8.692000e-04 7.629000e-04 6.701000e-04 
5.898000e-04 5.203000e-04 4.603800e-04 4.098600e-04 3.676600e-04 3.341800e-04 
3.221700e-04 3.099600e-04 3.037300e-04 3.000530e-04 2.979580e-04 2.980450e-04 
3.014170e-04 3.102756e-04 3.327300e-04 
D4  6 4 
4.428000e-02 3.922000e-02 3.464000e-02 3.053000e-02 2.684000e-02 2.354200e-02 
2.059300e-02 1.796300e-02 1.563300e-02 1.357800e-02 1.175200e-02 1.014200e-02 
8.721000e-03 7.482000e-03 6.392000e-03 5.439000e-03 4.610000e-03 3.889000e-03 
3.263000e-03 2.721700e-03 2.255000e-03 1.854700e-03 1.513000e-03 1.220900e-03 
1.067800e-03 9.374000e-04 8.262000e-04 7.303000e-04 6.479000e-04 5.767000e-04 
5.152900e-04 4.623700e-04 4.169100e-04 3.786200e-04 3.466100e-04 3.212600e-04 
3.122200e-04 3.031990e-04 2.987750e-04 2.963820e-04 2.953820e-04 2.963740e-04 
3.004588e-04 3.098379e-04 3.326150e-04 
D4  6 5 
1.568200e-01 1.362900e-01 1.181500e-01 1.021200e-01 8.807000e-02 7.573000e-02 
6.493300e-02 5.547600e-02 4.721900e-02 4.007200e-02 3.384900e-02 2.845000e-02 
2.377900e-02 1.978100e-02 1.634700e-02 1.340800e-02 1.092200e-02 8.819600e-03 
7.052800e-03 5.578700e-03 4.356800e-03 3.357700e-03 2.543700e-03 1.888800e-03 
1.561380e-03 1.292050e-03 1.071190e-03 8.870700e-04 7.340080e-04 6.057070e-04 
4.988930e-04 4.099010e-04 3.364774e-04 2.780485e-04 2.342908e-04 2.074260e-04 
2.022133e-04 2.035049e-04 2.110021e-04 2.228010e-04 2.415004e-04 2.704001e-04 
3.154000e-04 3.908000e-04 5.427000e-04 
D4  6 6 
0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
0.000000e+00 0.000000e+00 0.000000e+00 
D4  7 1 
5.137000e-02 4.655100e-02 4.204500e-02 3.783400e-02 3.393900e-02 3.033930e-02 
2.701720e-02 2.396210e-02 2.116927e-02 1.862063e-02 1.628750e-02 1.415770e-02 
1.221810e-02 1.047380e-02 8.883300e-03 7.457000e-03 6.181400e-03 5.045700e-03 
4.044300e-03 3.170460e-03 2.417840e-03 1.785040e-03 1.263250e-03 8.463300e-04 
6.441600e-04 4.843100e-04 3.597200e-04 2.629200e-04 1.891800e-04 1.335900e-04 
9.265000e-05 6.315000e-05 4.237000e-05 2.828000e-05 1.894800e-05 1.289100e-05 
